date,close
2010-06-29,0.0013190950626374516
2010-06-30,0.0013093131192734365
2010-01-07,0.0010043610349002622
2010-02-07,0.0005543916401555625
2010-06-07,5.0621556908779125e-05
2010-07-07,0.0
2010-08-07,0.00027071528259912106
2010-09-07,0.00026093333923510586
2010-12-07,0.00020395351913971753
2010-07-13,0.0003814957911965936
2010-07-14,0.0006588138855664248
2010-07-15,0.0006668839888417375
2010-07-16,0.0007891582808919272
2010-07-19,0.0009962909316249499
2010-07-20,0.0007336457523011411
2010-07-21,0.0007206846773438212
2010-07-22,0.0008478499410760186
2010-07-23,0.0008950478178073922
2010-07-26,0.0008397798378007063
2010-07-27,0.000774485365845905
2010-07-28,0.0008021193558492476
2010-07-29,0.0007419604041605541
2010-07-30,0.0006749540921170497
2010-02-08,0.0008348888661186988
2010-03-08,0.0010026491948115597
2010-04-08,0.0008901568461253846
2010-05-08,0.0007581006107111792
2010-06-08,0.0006179742720216615
2010-09-08,0.0006196861121103639
2010-10-08,0.0005267576501522193
2010-11-08,0.00034236801774053274
2010-12-08,0.00029345830092045665
2010-08-13,0.0004108416212886393
2010-08-16,0.00048591803660745595
2010-08-17,0.0005463215368802498
2010-08-18,0.00048420619651875346
2010-08-19,0.0004876298766961584
2010-08-20,0.0005380068850208372
2010-08-23,0.0007060117622977984
2010-08-24,0.0005543916401555625
2010-08-25,0.00066859582893044
2010-08-26,0.000644140970520402
2010-08-27,0.0006358263186609888
2010-08-30,0.0006637048572484324
2010-08-31,0.0006001222253823335
2010-01-09,0.0007581006107111792
2010-02-09,0.0008576318844400338
2010-03-09,0.0008559200443513313
2010-07-09,0.0007727735257572019
2010-08-09,0.0008314651859412933
2010-09-09,0.0008006520643446455
2010-10-09,0.0007126145740685085
2010-09-13,0.0008021193558492476
2010-09-14,0.000867413827804049
2010-09-15,0.0010075401664935673
2010-09-16,0.0008380679977120034
2010-09-17,0.0007223965174325237
2010-09-20,0.0008568982386877327
2010-09-21,0.0008104340077086607
2010-09-22,0.0006637048572484324
2010-09-23,0.0006130833003396538
2010-09-24,0.0007011207906157908
2010-09-27,0.0007713062342525999
2010-09-28,0.0009131444130308205
2010-09-29,0.0010075401664935673
2010-09-30,0.000750764153188168
2010-01-10,0.0007825554691212171
2010-04-10,0.0008461381009873161
2010-05-10,0.000867413827804049
2010-06-10,0.0007598124507998821
2010-07-10,0.0007549214791178745
2010-08-10,0.0007549214791178745
2010-11-10,0.0007238638089371259
2010-12-10,0.0007238638089371259
2010-10-13,0.0007727735257572019
2010-10-14,0.0008070103275312552
2010-10-15,0.0007727735257572019
2010-10-18,0.0007223965174325237
2010-10-19,0.000693050687340478
2010-10-20,0.0007908701209806303
2010-10-21,0.0008070103275312552
2010-10-22,0.0008021193558492476
2010-10-25,0.0008233950826659805
2010-10-26,0.0009065416012601099
2010-10-27,0.0008478499410760186
2010-10-28,0.0008789076112567673
2010-10-29,0.0009847971481722316
2010-01-11,0.0009146117045354227
2010-02-11,0.0008886895546207825
2010-03-11,0.0009733033647195139
2010-04-11,0.0014836762597370075
2010-05-11,0.0014085998444181907
2010-08-11,0.0014966373346943277
2010-09-11,0.001439657514598939
2010-10-11,0.0022107192002674384
2010-11-11,0.0019947828005068024
2010-12-11,0.00228897474717956
2010-11-15,0.0024454858410038038
2010-11-16,0.002261340757176217
2010-11-17,0.0022319949270841713
2010-11-18,0.0022972893990389725
2010-11-19,0.002476543511184551
2010-11-22,0.002869533085833863
2010-11-23,0.0030602809814321594
2010-11-24,0.003207010131892388
2010-11-26,0.0031825552734823493
2010-11-29,0.0030211532079760985
2010-11-30,0.0031840225649869525
2010-01-12,0.0030243323395694036
2010-02-12,0.002698349076963596
2010-03-12,0.0025579781896899784
2010-06-12,0.0023657630025870797
2010-07-12,0.0025694719731426965
2010-08-12,0.0027015282085569013
2010-09-12,0.00264943936014352
2010-10-12,0.0025628691613719863
2010-12-13,0.0024048907760431406
2010-12-14,0.0020754838332599276
2010-12-15,0.002249846973723499
2010-12-16,0.0024471976810925057
2010-12-17,0.002536947011457346
2010-12-20,0.002592214991464032
2010-12-21,0.002683676161917574
2010-12-22,0.002743835113606267
2010-12-23,0.002329814360724323
2010-12-27,0.0015895657966524723
2010-12-28,0.0017299366839260905
2010-12-29,0.0019451394379344253
2010-12-30,0.0017446095989721133
2010-12-31,0.0017656407772047463
2011-03-01,0.0017641734857001437
2011-04-01,0.0017722435889754565
2011-05-01,0.001798410287474197
2011-06-01,0.001969594296344463
2011-07-01,0.0020282859565285546
2011-10-01,0.002062522758302608
2011-11-01,0.0018194414657068296
2011-12-01,0.0018194414657068296
2011-01-13,0.0016988790137453422
2011-01-14,0.001622335306921923
2011-01-18,0.0016042387116984953
2011-01-19,0.0013418380809587873
2011-01-20,0.0011119624119044296
2011-01-21,0.0011804360154525362
2011-01-24,0.0014169144962776039
2011-01-25,0.0014477276178742518
2011-01-26,0.0014592214013269694
2011-01-27,0.0014868553913303126
2011-01-28,0.0013386589493654822
2011-01-31,0.001353331864411505
2011-01-02,0.0013222741942307567
2011-02-02,0.0013271651659127644
2011-03-02,0.0012765436090039853
2011-04-02,0.0012489096190006427
2011-07-02,0.0011853269871345438
2011-08-02,0.0014169144962776039
2011-09-02,0.0012080700054558787
2011-10-02,0.0012090481997922807
2011-11-02,0.0012146728172265893
2011-02-14,0.0011870388272232461
2011-02-15,0.0011479110537671853
2011-02-16,0.0014560422697336647
2011-02-17,0.0012716526373219776
2011-02-18,0.001203179033773871
2011-02-22,0.0009896881198542392
2011-02-23,0.0009830853080835293
2011-02-24,0.0010972894968584066
2011-02-25,0.0012733644774106808
2011-02-28,0.0013190950626374516
2011-01-03,0.0013271651659127644
2011-02-03,0.0013401262408700842
2011-03-03,0.001395638769460871
2011-04-03,0.0014917463630123202
2011-07-03,0.001490279071507718
2011-08-03,0.0014445484862809466
2011-09-03,0.0014543304296449617
2011-10-03,0.0013386589493654822
2011-11-03,0.0013484408927294973
2011-03-14,0.0012146728172265893
2011-03-15,0.0011657631004065132
2011-03-16,0.0011444873735897804
2011-03-17,0.0011430200820851776
2011-03-18,0.0011674749404952157
2011-03-21,0.0011298144585437575
2011-03-22,0.0010417769682676205
2011-03-23,0.0010452006484450256
2011-03-24,0.001064764535173056
2011-03-25,0.0011332381387211625
2011-03-28,0.0012146728172265893
2011-03-29,0.0013239860343194593
2011-03-30,0.001289749232545406
2011-03-31,0.0019483185695277304
2011-01-04,0.001770531748886754
2011-04-04,0.0016352963818792433
2011-05-04,0.0017771345606574641
2011-06-04,0.0017428977588834107
2011-07-04,0.001865172050933601
2011-08-04,0.0017428977588834107
2011-11-04,0.0015440797600098017
2011-12-04,0.001442836646192244
2011-04-13,0.0014885672314190151
2011-04-14,0.0015228040331930683
2011-04-15,0.00159445676833448
2011-04-18,0.0015049519865537409
2011-04-19,0.0015259831647863734
2011-04-20,0.001622335306921923
2011-04-21,0.001783737372428174
2011-04-25,0.0017265130037486854
2011-04-26,0.001814550494024822
2011-04-27,0.00183900535243486
2011-04-28,0.0019336456544817077
2011-04-29,0.0019238637111176923
2011-02-05,0.0018994088527076543
2011-03-05,0.0018047685506608067
2011-04-05,0.0017754227205687616
2011-05-05,0.001734827655608098
2011-06-05,0.0018456081642055707
2011-09-05,0.001974485268026471
2011-10-05,0.0020429588715745774
2011-11-05,0.001837538060930258
2011-12-05,0.00193535749457041
2011-05-13,0.0019157936078423796
2011-05-16,0.0017607498055227388
2011-05-17,0.0016565721086959763
2011-05-18,0.0017201547405620752
2011-05-19,0.002021683144757844
2011-05-20,0.0019842672113904863
2011-05-23,0.0017966984473854945
2011-05-24,0.0017803136922507692
2011-05-25,0.0021488484084900418
2011-05-26,0.002230283086995469
2011-05-27,0.0022417768704481866
2011-05-31,0.002337884463999636
2011-01-06,0.0020732828960030245
2011-02-06,0.002112899766627286
2011-03-06,0.0023364171724950342
2011-06-06,0.0021031178232632708
2011-07-06,0.002049317134761187
2011-08-06,0.0018456081642055707
2011-09-06,0.001927042842710997
2011-10-06,0.001966170616167058
2011-06-13,0.0020590990781252025
2011-06-14,0.002086977616712646
2011-06-15,0.0018781331258909209
2011-06-16,0.0017446095989721133
2011-06-17,0.0017446095989721133
2011-06-20,0.001664642211971289
2011-06-21,0.001912369927664974
2011-06-22,0.0018602810792515934
2011-06-23,0.0019417157577570198
2011-06-24,0.001918239093683383
2011-06-27,0.0019011206927963568
2011-06-28,0.0020070102297118217
2011-06-29,0.0020363560598038667
2011-06-30,0.00217330326690008
2011-01-07,0.0021554512202607524
2011-05-07,0.002175015106988783
2011-06-07,0.0021456692768967375
2011-07-07,0.002271122700540232
2011-08-07,0.0021212144184866995
2011-11-07,0.002046138003167882
2011-12-07,0.0020167921730758365
2011-07-13,0.002093335879899256
2011-07-14,0.0019255755512063949
2011-07-15,0.0019206845795243872
2011-07-18,0.0018634602108448981
2011-07-19,0.0019710615878490655
2011-07-20,0.002101650531758669
2011-07-21,0.0021031178232632708
2011-07-22,0.002199469965398821
2011-07-25,0.002068881021489218
2011-07-26,0.0019891581830724938
2011-07-27,0.0019304665228884025
2011-07-28,0.0020167921730758365
2011-07-29,0.0020167921730758365
2011-01-08,0.002114611606715989
2011-02-08,0.0018815568060683264
2011-03-08,0.0018585692391628905
2011-04-08,0.0014592214013269694
2011-05-08,0.0013760748827328405
2011-08-08,0.0012782554490926882
2011-09-08,0.0015098429582357485
2011-10-08,0.001307601279184734
2011-11-08,0.0015489707316918093
2011-12-08,0.0017135519287913652
2011-08-15,0.0017005908538340448
2011-08-16,0.0016793151270173118
2011-08-17,0.0016352963818792433
2011-08-18,0.0013792540143261452
2011-08-19,0.0010598735634910483
2011-08-22,0.0010026491948115597
2011-08-23,0.0011674749404952157
2011-08-24,0.001315671382460046
2011-08-25,0.0011919297989052538
2011-08-26,0.0012929283641387112
2011-08-29,0.0014526185895562592
2011-08-30,0.001439657514598939
2011-08-31,0.0014575095612382669
2011-01-09,0.0013369471092767797
2011-02-09,0.0011853269871345438
2011-06-09,0.0011640512603178109
2011-07-09,0.0013107804107780386
2011-08-09,0.0012733644774106808
2011-09-09,0.0011689422319998185
2011-12-09,0.0011542693169537955
2011-09-13,0.0013499081842340995
2011-09-14,0.0013924596378675658
2011-09-15,0.0014707151847796877
2011-09-16,0.0016304054101972357
2011-09-19,0.001625514438515228
2011-09-20,0.001664642211971289
2011-09-21,0.0016384755134725485
2011-09-22,0.0016027714201938931
2011-09-23,0.0017250457122440829
2011-09-26,0.0015846748249704649
2011-09-27,0.0016939880420633346
2011-09-28,0.0014330547028282288
2011-09-29,0.00135651099600481
2011-09-30,0.001400529741142878
2011-03-10,0.0012929283641387112
2011-04-10,0.001281434580685993
2011-05-10,0.0015602199665604268
2011-06-10,0.0018194414657068296
2011-07-10,0.001824332437388837
2011-10-10,0.001969594296344463
2011-11-10,0.0019255755512063949
2011-12-10,0.0019563886728030428
2011-10-13,0.0019793762397084785
2011-10-14,0.0019972282863478063
2011-10-17,0.0018945178810256468
2011-10-18,0.0020444261630791797
2011-10-19,0.0019189727394356847
2011-10-20,0.0018815568060683264
2011-10-21,0.0019940491547545012
2011-10-24,0.002078662964853233
2011-10-25,0.002029753248033157
2011-10-26,0.0019857345028950883
2011-10-27,0.002112899766627286
2011-10-28,0.002293865718861568
2011-10-31,0.0022124310403561407
2011-01-11,0.0021324636533553167
2011-02-11,0.0021048296633519735
2011-03-11,0.002716201123602925
2011-04-11,0.0026917462651928864
2011-07-11,0.0025222740964113235
2011-08-11,0.0026152025583694675
2011-09-11,0.0024586914645452237
2011-10-11,0.0025320560397753375
2011-11-11,0.002908660859289924
2011-11-14,0.0028401872557418176
2011-11-15,0.0029558587360212973
2011-11-16,0.0031204399331208527
2011-11-17,0.0029150191224765333
2011-11-18,0.0027389441419242593
2011-11-21,0.002601996934828047
2011-11-22,0.002652618491736825
2011-11-23,0.002551619926503368
2011-11-25,0.002585856728277422
2011-11-28,0.00273258587873765
2011-11-29,0.002600529643323444
2011-11-30,0.002761931708829696
2011-01-12,0.0027389441419242593
2011-02-12,0.002853148330699138
2011-05-12,0.003035826123022122
2011-06-12,0.0031091906982522355
2011-07-12,0.0029981656410706633
2011-08-12,0.002460158756049826
2011-09-12,0.0024846136144598646
2011-12-12,0.0023819032091377044
2011-12-13,0.002225392115313461
2011-12-14,0.0020754838332599276
2011-12-15,0.0020901567483059508
2011-12-16,0.0019891581830724938
2011-12-19,0.0019483185695277304
2011-12-20,0.0019727734279377687
2011-12-21,0.0019189727394356847
2011-12-22,0.001951497701121035
2011-12-23,0.0019727734279377687
2011-12-27,0.002082086645030638
2011-12-28,0.0020723047016666233
2011-12-29,0.0021080087949452786
2011-12-30,0.0020803748049419354
2012-03-01,0.002002119258029814
2012-04-01,0.0019417157577570198
2012-05-01,0.0018456081642055707
2012-06-01,0.0018113713624315173
2012-09-01,0.0018668838910223036
2012-10-01,0.001927042842710997
2012-11-01,0.002026574116439852
2012-12-01,0.002029753248033157
2012-01-13,0.0011395964019077728
2012-01-17,0.0017607498055227388
2012-01-18,0.001794986607296792
2012-01-19,0.0017869165040214792
2012-01-20,0.0017607498055227388
2012-01-23,0.0017886283441101818
2012-01-24,0.0018945178810256468
2012-01-25,0.0019842672113904863
2012-01-26,0.002142245596719332
2012-01-27,0.002205828228585431
2012-01-30,0.0022449560020414918
2012-01-31,0.002163521323536065
2012-01-02,0.002246667842130194
2012-02-02,0.0023559810592230644
2012-03-02,0.002502710209683293
2012-06-02,0.0026085997465987573
