date,open,high,low,close,volume
17/01/91,15.3534,15.3534,15.3534,15.3534,32700
18/01/91,15.0048,15.0048,15.0048,15.0048,2800
21/01/91,14.3851,14.3851,14.3851,14.3851,5800
22/01/91,14.3187,14.3187,14.3187,14.3187,100
23/01/91,14.5234,14.5234,14.5234,14.5234,13300
24/01/91,14.8001,14.8001,14.8001,14.8001,5200
25/01/91,14.5234,14.5234,14.5234,14.5234,3000
28/01/91,14.5234,14.5234,14.5234,14.5234,4700
29/01/91,14.5234,14.5234,14.5234,14.5234,7000
30/01/91,14.5898,14.5898,14.5898,14.5898,14300
31/01/91,14.5898,14.5898,14.5898,14.5898,1300
01/02/91,14.4571,14.4571,14.4571,14.4571,900
04/02/91,14.5898,14.5898,14.5898,14.5898,28100
05/02/91,14.6618,14.6618,14.6618,14.6618,35400
06/02/91,14.8001,14.8001,14.8001,14.8001,20900
07/02/91,14.6618,14.6618,14.6618,14.6618,7200
08/02/91,14.9384,14.9384,14.9384,14.9384,32200
11/02/91,15.1431,15.1431,15.1431,15.1431,16200
12/02/91,14.872,14.872,14.872,14.872,15100
13/02/91,14.9384,14.9384,14.9384,14.9384,40500
14/02/91,14.872,14.872,14.872,14.872,32700
15/02/91,15.4917,15.4917,15.4917,15.4917,8200
19/02/91,15.3534,15.3534,15.3534,15.3534,13800
20/02/91,15.215,15.215,15.215,15.215,52300
21/02/91,15.215,15.215,15.215,15.215,43300
22/02/91,14.9384,14.9384,14.9384,14.9384,49300
25/02/91,15.0767,15.0767,15.0767,15.0767,24400
26/02/91,15.0767,15.0767,15.0767,15.0767,23700
27/02/91,15.287,15.287,15.287,15.287,22200
28/02/91,15.287,15.287,15.287,15.287,16800
01/03/91,15.1431,15.1431,15.1431,15.1431,12300
04/03/91,15.1431,15.1431,15.1431,15.1431,5500
05/03/91,15.1431,15.1431,15.1431,15.1431,17800
06/03/91,15.63,15.63,15.63,15.63,21200
07/03/91,15.5581,15.5581,15.5581,15.5581,25800
08/03/91,15.7683,15.7683,15.7683,15.7683,6600
11/03/91,15.4253,15.4253,15.4253,15.4253,3800
12/03/91,15.63,15.63,15.63,15.63,8500
13/03/91,15.5581,15.5581,15.5581,15.5581,26800
14/03/91,15.6964,15.6964,15.6964,15.6964,18400
15/03/91,15.5581,15.5581,15.5581,15.5581,27100
18/03/91,15.4253,15.4253,15.4253,15.4253,1800
19/03/91,15.0767,15.0767,15.0767,15.0767,41900
20/03/91,15.1431,15.1431,15.1431,15.1431,3500
21/03/91,15.287,15.287,15.287,15.287,14400
22/03/91,14.8001,14.8001,14.8001,14.8001,5800
25/03/91,14.7337,14.7337,14.7337,14.7337,8800
26/03/91,14.7337,14.7337,14.7337,14.7337,11600
27/03/91,14.5234,14.5234,14.5234,14.5234,4000
28/03/91,14.2468,14.2468,14.2468,14.2468,2700
01/04/91,14.3851,14.3851,14.3851,14.3851,60000
02/04/91,14.8001,14.8001,14.8001,14.8001,12300
03/04/91,15.0048,15.0048,15.0048,15.0048,28600
04/04/91,15.215,15.215,15.215,15.215,28200
05/04/91,14.9384,14.9384,14.9384,14.9384,34800
08/04/91,14.9384,14.9384,14.9384,14.9384,27500
09/04/91,14.872,14.872,14.872,14.872,49600
10/04/91,14.6618,14.6618,14.6618,14.6618,124000
11/04/91,14.8001,14.8001,14.8001,14.8001,2600
12/04/91,14.872,14.872,14.872,14.872,1800
15/04/91,15.0048,15.0048,15.0048,15.0048,1600
16/04/91,14.9384,14.9384,14.9384,14.9384,700
17/04/91,15.0048,15.0048,15.0048,15.0048,1600
18/04/91,14.7337,14.7337,14.7337,14.7337,1900
19/04/91,14.6618,14.6618,14.6618,14.6618,1900
22/04/91,14.2468,14.2468,14.2468,14.2468,6900
23/04/91,14.6618,14.6618,14.6618,14.6618,1700
24/04/91,14.5898,14.5898,14.5898,14.5898,3000
25/04/91,14.3187,14.3187,14.3187,14.3187,100
26/04/91,14.4571,14.4571,14.4571,14.4571,600
29/04/91,14.5234,14.5234,14.5234,14.5234,1300
30/04/91,14.8001,14.8001,14.8001,14.8001,7300
01/05/91,14.9384,14.9384,14.9384,14.9384,5100
02/05/91,15.0048,15.0048,15.0048,15.0048,6900
03/05/91,14.872,14.872,14.872,14.872,6100
06/05/91,14.872,14.872,14.872,14.872,3400
07/05/91,14.872,14.872,14.872,14.872,35700
08/05/91,14.6618,14.6618,14.6618,14.6618,8500
09/05/91,14.5898,14.5898,14.5898,14.5898,12400
10/05/91,14.3851,14.3851,14.3851,14.3851,6900
13/05/91,14.3187,14.3187,14.3187,14.3187,13200
14/05/91,14.3187,14.3187,14.3187,14.3187,3000
15/05/91,14.3851,14.3851,14.3851,14.3851,1400
16/05/91,14.4571,14.4571,14.4571,14.4571,25500
17/05/91,14.3187,14.3187,14.3187,14.3187,12700
20/05/91,14.2468,14.2468,14.2468,14.2468,5100
21/05/91,14.4571,14.4571,14.4571,14.4571,15000
22/05/91,14.3851,14.3851,14.3851,14.3851,8600
23/05/91,14.3187,14.3187,14.3187,14.3187,14600
24/05/91,14.3851,14.3851,14.3851,14.3851,23100
28/05/91,14.3851,14.3851,14.3851,14.3851,54800
29/05/91,14.3851,14.3851,14.3851,14.3851,8200
30/05/91,14.3851,14.3851,14.3851,14.3851,13700
31/05/91,14.3851,14.3851,14.3851,14.3851,1300
03/06/91,14.3851,14.3851,14.3851,14.3851,2400
04/06/91,14.3851,14.3851,14.3851,14.3851,3600
05/06/91,14.2468,14.2468,14.2468,14.2468,7400
06/06/91,14.2468,14.2468,14.2468,14.2468,17100
07/06/91,14.1749,14.1749,14.1749,14.1749,8600
10/06/91,13.9038,13.9038,13.9038,13.9038,13700
11/06/91,13.9702,13.9702,13.9702,13.9702,40700
12/06/91,13.9702,13.9702,13.9702,13.9702,3900
13/06/91,14.3851,14.3851,14.3851,14.3851,16000
14/06/91,14.4571,14.4571,14.4571,14.4571,18700
17/06/91,14.2468,14.2468,14.2468,14.2468,15900
18/06/91,14.1749,14.1749,14.1749,14.1749,12800
19/06/91,14.1749,14.1749,14.1749,14.1749,3800
20/06/91,14.4571,14.4571,14.4571,14.4571,3000
21/06/91,14.5179,14.5179,14.5179,14.5179,8600
24/06/91,14.0957,14.0957,14.0957,14.0957,2600
25/06/91,13.3345,13.3345,13.3345,13.3345,21300
26/06/91,13.1234,13.1234,13.1234,13.1234,9500
27/06/91,13.2678,13.2678,13.2678,13.2678,8100
28/06/91,13.1956,13.1956,13.1956,13.1956,4900
01/07/91,13.3345,13.3345,13.3345,13.3345,6700
02/07/91,13.4012,13.4012,13.4012,13.4012,5900
03/07/91,12.9178,12.9178,12.9178,12.9178,13000
05/07/91,13.0567,13.0567,13.0567,13.0567,7900
08/07/91,13.0567,13.0567,13.0567,13.0567,7200
09/07/91,13.3345,13.3345,13.3345,13.3345,21600
10/07/91,13.4012,13.4012,13.4012,13.4012,7600
11/07/91,13.4012,13.4012,13.4012,13.4012,5200
12/07/91,13.6123,13.6123,13.6123,13.6123,16800
15/07/91,13.6123,13.6123,13.6123,13.6123,10600
16/07/91,13.5456,13.5456,13.5456,13.5456,8000
17/07/91,13.4012,13.4012,13.4012,13.4012,29200
18/07/91,13.2678,13.2678,13.2678,13.2678,8700
19/07/91,13.3345,13.3345,13.3345,13.3345,14000
22/07/91,13.1234,13.1234,13.1234,13.1234,29700
23/07/91,13.1956,13.1956,13.1956,13.1956,7200
24/07/91,13.2678,13.2678,13.2678,13.2678,13500
25/07/91,13.0567,13.0567,13.0567,13.0567,1900
26/07/91,13.1956,13.1956,13.1956,13.1956,2900
29/07/91,13.1234,13.1234,13.1234,13.1234,5800
30/07/91,13.2678,13.2678,13.2678,13.2678,15500
31/07/91,13.2678,13.2678,13.2678,13.2678,8700
01/08/91,13.1234,13.1234,13.1234,13.1234,8200
02/08/91,13.2678,13.2678,13.2678,13.2678,15200
05/08/91,13.2678,13.2678,13.2678,13.2678,3000
06/08/91,13.3345,13.3345,13.3345,13.3345,33800
07/08/91,13.2678,13.2678,13.2678,13.2678,74900
08/08/91,13.2678,13.2678,13.2678,13.2678,20500
09/08/91,13.1234,13.1234,13.1234,13.1234,50300
12/08/91,13.0567,13.0567,13.0567,13.0567,23300
13/08/91,12.99,12.99,12.99,12.99,35700
14/08/91,12.9178,12.9178,12.9178,12.9178,30900
15/08/91,12.7122,12.7122,12.7122,12.7122,35600
16/08/91,12.4344,12.4344,12.4344,12.4344,17900
19/08/91,11.9455,11.9455,11.9455,11.9455,83000
20/08/91,12.2899,12.2899,12.2899,12.2899,10500
21/08/91,12.99,12.99,12.99,12.99,20500
22/08/91,12.64,12.64,12.64,12.64,36900
23/08/91,12.5677,12.5677,12.5677,12.5677,32900
26/08/91,12.5011,12.5011,12.5011,12.5011,800
27/08/91,12.3622,12.3622,12.3622,12.3622,5200
28/08/91,12.4344,12.4344,12.4344,12.4344,16300
29/08/91,12.5011,12.5011,12.5011,12.5011,11700
30/08/91,12.4344,12.4344,12.4344,12.4344,3500
03/09/91,12.4344,12.4344,12.4344,12.4344,10500
04/09/91,12.7122,12.7122,12.7122,12.7122,18300
05/09/91,12.5677,12.5677,12.5677,12.5677,21300
06/09/91,12.5677,12.5677,12.5677,12.5677,6200
09/09/91,12.64,12.64,12.64,12.64,3300
10/09/91,12.4344,12.4344,12.4344,12.4344,3700
11/09/91,12.5011,12.5011,12.5011,12.5011,3900
12/09/91,12.64,12.64,12.64,12.64,22600
13/09/91,12.7122,12.7122,12.7122,12.7122,4100
16/09/91,12.7122,12.7122,12.7122,12.7122,6500
17/09/91,12.9178,12.9178,12.9178,12.9178,100
18/09/91,12.7789,12.7789,12.7789,12.7789,3400
19/09/91,12.8456,12.8456,12.8456,12.8456,14900
20/09/91,12.8456,12.8456,12.8456,12.8456,6000
23/09/91,12.9178,12.9178,12.9178,12.9178,1700
24/09/91,13.1956,13.1956,13.1956,13.1956,4300
25/09/91,13.3345,13.3345,13.3345,13.3345,11900
26/09/91,13.3345,13.3345,13.3345,13.3345,2300
27/09/91,13.1234,13.1234,13.1234,13.1234,7800
30/09/91,13.1956,13.1956,13.1956,13.1956,6900
01/10/91,13.2678,13.2678,13.2678,13.2678,2400
02/10/91,13.4012,13.4012,13.4012,13.4012,8100
03/10/91,13.5456,13.5456,13.5456,13.5456,21400
04/10/91,13.3345,13.3345,13.3345,13.3345,3500
07/10/91,13.3345,13.3345,13.3345,13.3345,25100
08/10/91,13.2678,13.2678,13.2678,13.2678,29400
09/10/91,13.3345,13.3345,13.3345,13.3345,67000
10/10/91,13.3345,13.3345,13.3345,13.3345,2000
11/10/91,13.5456,13.5456,13.5456,13.5456,4600
14/10/91,13.4012,13.4012,13.4012,13.4012,4800
15/10/91,13.2678,13.2678,13.2678,13.2678,1700
16/10/91,13.4734,13.4734,13.4734,13.4734,52000
17/10/91,13.4734,13.4734,13.4734,13.4734,33600
18/10/91,13.6123,13.6123,13.6123,13.6123,23500
21/10/91,13.4012,13.4012,13.4012,13.4012,35500
22/10/91,13.4012,13.4012,13.4012,13.4012,38100
23/10/91,13.3345,13.3345,13.3345,13.3345,7800
24/10/91,13.3345,13.3345,13.3345,13.3345,16400
25/10/91,13.2678,13.2678,13.2678,13.2678,7600
28/10/91,13.1956,13.1956,13.1956,13.1956,28300
29/10/91,13.3345,13.3345,13.3345,13.3345,10300
30/10/91,13.3345,13.3345,13.3345,13.3345,4900
31/10/91,13.3345,13.3345,13.3345,13.3345,23400
01/11/91,13.679,13.679,13.679,13.679,10700
04/11/91,13.7512,13.7512,13.7512,13.7512,3700
05/11/91,13.2678,13.2678,13.2678,13.2678,60000
06/11/91,13.3345,13.3345,13.3345,13.3345,4500
07/11/91,13.2678,13.2678,13.2678,13.2678,28400
08/11/91,13.1956,13.1956,13.1956,13.1956,9700
11/11/91,13.2678,13.2678,13.2678,13.2678,2400
12/11/91,13.3345,13.3345,13.3345,13.3345,5900
13/11/91,13.3345,13.3345,13.3345,13.3345,10100
14/11/91,13.2678,13.2678,13.2678,13.2678,17400
15/11/91,12.64,12.64,12.64,12.64,49400
18/11/91,12.8456,12.8456,12.8456,12.8456,13900
19/11/91,12.5677,12.5677,12.5677,12.5677,6900
20/11/91,12.64,12.64,12.64,12.64,2500
21/11/91,12.64,12.64,12.64,12.64,1200
22/11/91,12.5011,12.5011,12.5011,12.5011,9300
25/11/91,12.5677,12.5677,12.5677,12.5677,3200
26/11/91,12.4344,12.4344,12.4344,12.4344,4600
27/11/91,12.4344,12.4344,12.4344,12.4344,6900
29/11/91,12.3622,12.3622,12.3622,12.3622,5500
02/12/91,12.3622,12.3622,12.3622,12.3622,11000
03/12/91,12.5011,12.5011,12.5011,12.5011,7500
04/12/91,12.4344,12.4344,12.4344,12.4344,29700
05/12/91,12.5011,12.5011,12.5011,12.5011,57000
06/12/91,12.5011,12.5011,12.5011,12.5011,10500
09/12/91,12.5011,12.5011,12.5011,12.5011,10200
10/12/91,12.4344,12.4344,12.4344,12.4344,4200
11/12/91,12.4344,12.4344,12.4344,12.4344,10000
12/12/91,12.64,12.64,12.64,12.64,8900
13/12/91,12.8456,12.8456,12.8456,12.8456,31900
16/12/91,12.7789,12.7789,12.7789,12.7789,6400
17/12/91,12.7122,12.7122,12.7122,12.7122,6500
18/12/91,12.5677,12.5677,12.5677,12.5677,10400
19/12/91,12.4344,12.4344,12.4344,12.4344,2800
20/12/91,12.3622,12.3622,12.3622,12.3622,20200
23/12/91,12.5622,12.5622,12.5622,12.5622,5400
24/12/91,12.7018,12.7018,12.7018,12.7018,95100
26/12/91,13.0535,13.0535,13.0535,13.0535,50500
27/12/91,13.0535,13.0535,13.0535,13.0535,4100
30/12/91,13.2601,13.2601,13.2601,13.2601,29600
31/12/91,13.3327,13.3327,13.3327,13.3327,46700
02/01/92,13.4667,13.4667,13.4667,13.4667,13700
03/01/92,13.7458,13.7458,13.7458,13.7458,36300
06/01/92,13.8184,13.8184,13.8184,13.8184,34700
07/01/92,13.4667,13.4667,13.4667,13.4667,15200
08/01/92,13.0535,13.0535,13.0535,13.0535,12500
09/01/92,12.9084,12.9084,12.9084,12.9084,7600
10/01/92,12.4952,12.4952,12.4952,12.4952,17200
13/01/92,12.216,12.216,12.216,12.216,6300
14/01/92,12.6292,12.6292,12.6292,12.6292,31800
15/01/92,12.5622,12.5622,12.5622,12.5622,16900
16/01/92,12.283,12.283,12.283,12.283,8600
17/01/92,12.5622,12.5622,12.5622,12.5622,30200
20/01/92,12.5622,12.5622,12.5622,12.5622,4700
21/01/92,12.8414,12.8414,12.8414,12.8414,4000
22/01/92,13.2601,13.2601,13.2601,13.2601,5800
23/01/92,13.0535,13.0535,13.0535,13.0535,6600
24/01/92,12.9809,12.9809,12.9809,12.9809,13000
27/01/92,12.6292,12.6292,12.6292,12.6292,11800
28/01/92,12.7018,12.7018,12.7018,12.7018,5900
29/01/92,12.7018,12.7018,12.7018,12.7018,4100
30/01/92,12.7018,12.7018,12.7018,12.7018,4100
31/01/92,12.9084,12.9084,12.9084,12.9084,2200
03/02/92,12.8414,12.8414,12.8414,12.8414,21800
04/02/92,12.8414,12.8414,12.8414,12.8414,2800
05/02/92,12.8414,12.8414,12.8414,12.8414,11300
06/02/92,12.9084,12.9084,12.9084,12.9084,8000
07/02/92,12.9084,12.9084,12.9084,12.9084,6100
10/02/92,12.7744,12.7744,12.7744,12.7744,9500
11/02/92,12.7018,12.7018,12.7018,12.7018,38300
12/02/92,12.6292,12.6292,12.6292,12.6292,2400
13/02/92,12.5622,12.5622,12.5622,12.5622,3200
14/02/92,12.283,12.283,12.283,12.283,42400
18/02/92,12.283,12.283,12.283,12.283,7300
19/02/92,12.4952,12.4952,12.4952,12.4952,84800
20/02/92,12.4952,12.4952,12.4952,12.4952,17900
21/02/92,12.4952,12.4952,12.4952,12.4952,3400
24/02/92,12.4226,12.4226,12.4226,12.4226,6300
25/02/92,12.4226,12.4226,12.4226,12.4226,5400
26/02/92,12.4226,12.4226,12.4226,12.4226,7500
27/02/92,12.4226,12.4226,12.4226,12.4226,6000
28/02/92,12.4952,12.4952,12.4952,12.4952,5300
02/03/92,12.4952,12.4952,12.4952,12.4952,11900
03/03/92,11.7917,11.7917,11.7917,11.7917,11900
04/03/92,11.6577,11.6577,11.6577,11.6577,9800
05/03/92,11.4456,11.4456,11.4456,11.4456,7500
06/03/92,11.3786,11.3786,11.3786,11.3786,2400
09/03/92,11.0994,11.0994,11.0994,11.0994,14500
10/03/92,11.2334,11.2334,11.2334,11.2334,8800
11/03/92,11.0268,11.0268,11.0268,11.0268,11000
12/03/92,10.8202,10.8202,10.8202,10.8202,9400
13/03/92,10.6081,10.6081,10.6081,10.6081,18500
16/03/92,10.5411,10.5411,10.5411,10.5411,26400
17/03/92,10.7477,10.7477,10.7477,10.7477,9100
18/03/92,10.9542,10.9542,10.9542,10.9542,42400
19/03/92,11.5126,11.5126,11.5126,11.5126,17300
20/03/92,11.4456,11.4456,11.4456,11.4456,26000
23/03/92,11.3786,11.3786,11.3786,11.3786,22300
24/03/92,11.4456,11.4456,11.4456,11.4456,47000
25/03/92,11.5851,11.5851,11.5851,11.5851,30900
26/03/92,11.3786,11.3786,11.3786,11.3786,11000
27/03/92,11.306,11.306,11.306,11.306,16900
30/03/92,11.4456,11.4456,11.4456,11.4456,49500
31/03/92,11.5126,11.5126,11.5126,11.5126,29100
01/04/92,11.1664,11.1664,11.1664,11.1664,7900
02/04/92,11.2334,11.2334,11.2334,11.2334,26000
03/04/92,11.3786,11.3786,11.3786,11.3786,14500
06/04/92,11.5126,11.5126,11.5126,11.5126,111500
07/04/92,11.306,11.306,11.306,11.306,9900
08/04/92,11.2334,11.2334,11.2334,11.2334,12300
09/04/92,11.5126,11.5126,11.5126,11.5126,33200
10/04/92,11.7247,11.7247,11.7247,11.7247,15200
13/04/92,11.6577,11.6577,11.6577,11.6577,15900
14/04/92,11.7917,11.7917,11.7917,11.7917,10400
15/04/92,12.0039,12.0039,12.0039,12.0039,30300
16/04/92,12.0709,12.0709,12.0709,12.0709,27400
20/04/92,11.7247,11.7247,11.7247,11.7247,21500
21/04/92,11.7917,11.7917,11.7917,11.7917,36900
22/04/92,11.7247,11.7247,11.7247,11.7247,27600
23/04/92,11.7917,11.7917,11.7917,11.7917,27500
24/04/92,11.9369,11.9369,11.9369,11.9369,17200
27/04/92,12.1435,12.1435,12.1435,12.1435,12800
28/04/92,12.35,12.35,12.35,12.35,130100
29/04/92,12.35,12.35,12.35,12.35,88900
30/04/92,12.4226,12.4226,12.4226,12.4226,31000
01/05/92,12.35,12.35,12.35,12.35,57100
04/05/92,12.4226,12.4226,12.4226,12.4226,34800
05/05/92,12.4226,12.4226,12.4226,12.4226,63000
06/05/92,12.5622,12.5622,12.5622,12.5622,93500
07/05/92,12.7018,12.7018,12.7018,12.7018,97500
08/05/92,12.4952,12.4952,12.4952,12.4952,59000
11/05/92,12.4952,12.4952,12.4952,12.4952,27200
12/05/92,12.6292,12.6292,12.6292,12.6292,58000
13/05/92,12.6292,12.6292,12.6292,12.6292,51300
14/05/92,12.5622,12.5622,12.5622,12.5622,40700
15/05/92,12.4952,12.4952,12.4952,12.4952,23000
18/05/92,12.6292,12.6292,12.6292,12.6292,20600
19/05/92,12.7744,12.7744,12.7744,12.7744,19700
20/05/92,12.7744,12.7744,12.7744,12.7744,39500
21/05/92,12.7744,12.7744,12.7744,12.7744,55200
22/05/92,12.7744,12.7744,12.7744,12.7744,16200
26/05/92,12.7744,12.7744,12.7744,12.7744,8400
27/05/92,12.7744,12.7744,12.7744,12.7744,17700
28/05/92,12.7744,12.7744,12.7744,12.7744,19500
29/05/92,13.0535,13.0535,13.0535,13.0535,21100
01/06/92,13.1205,13.1205,13.1205,13.1205,30400
02/06/92,13.0535,13.0535,13.0535,13.0535,20400
03/06/92,13.0535,13.0535,13.0535,13.0535,24200
04/06/92,13.0535,13.0535,13.0535,13.0535,10100
05/06/92,13.2601,13.2601,13.2601,13.2601,14200
08/06/92,13.1875,13.1875,13.1875,13.1875,58200
09/06/92,13.0535,13.0535,13.0535,13.0535,29000
10/06/92,13.0535,13.0535,13.0535,13.0535,12300
11/06/92,13.1875,13.1875,13.1875,13.1875,17100
12/06/92,13.1205,13.1205,13.1205,13.1205,19400
15/06/92,12.8414,12.8414,12.8414,12.8414,8500
16/06/92,12.9084,12.9084,12.9084,12.9084,17900
17/06/92,12.7744,12.7744,12.7744,12.7744,13200
18/06/92,12.7744,12.7744,12.7744,12.7744,15500
19/06/92,12.6292,12.6292,12.6292,12.6292,16200
22/06/92,12.6292,12.6292,12.5622,12.5622,51400
23/06/92,12.7009,12.8469,12.7009,12.8469,13500
24/06/92,12.8469,12.8469,12.7009,12.8469,16800
25/06/92,12.8469,12.9817,12.7739,12.9143,12400
26/06/92,12.9143,12.9143,12.8469,12.9143,7700
29/06/92,12.9143,12.9817,12.8469,12.9817,9500
30/06/92,12.9817,12.9817,12.8469,12.9143,10900
01/07/92,12.9143,12.9143,12.7739,12.9143,3500
02/07/92,13.0547,13.1951,13.0547,13.1951,12700
06/07/92,13.1951,13.1951,12.9817,12.9817,16300
07/07/92,12.9817,13.0547,12.9143,12.9143,32900
08/07/92,12.9143,12.9817,12.8469,12.8469,14100
09/07/92,12.9143,13.1277,12.9143,13.1277,16500
10/07/92,13.1277,13.1951,13.0547,13.1951,6600
13/07/92,13.4084,13.4758,13.4084,13.4758,12900
14/07/92,13.4758,13.4758,13.3354,13.3354,122800
15/07/92,13.3354,13.4758,13.3354,13.4758,32900
16/07/92,13.4758,13.4758,13.3354,13.4084,9800
17/07/92,13.4084,13.4084,13.2624,13.4084,7000
20/07/92,12.9143,12.9143,12.8469,12.9143,29000
21/07/92,12.9143,12.9143,12.8469,12.9143,5400
22/07/92,12.4202,12.4202,12.2854,12.4202,60700
23/07/92,12.4202,12.5662,12.4202,12.4202,11000
24/07/92,12.4202,12.4202,12.3528,12.4202,19600
27/07/92,12.3528,12.3528,12.2125,12.3528,85500
28/07/92,12.3528,12.4202,12.2854,12.4202,74500
29/07/92,12.2854,12.2854,12.0721,12.2854,87700
30/07/92,12.2854,12.2854,12.1395,12.2854,31900
31/07/92,12.3528,12.4932,12.3528,12.4932,75700
03/08/92,12.4932,12.4932,12.3528,12.4932,25600
04/08/92,12.5662,12.7009,12.5662,12.7009,22900
05/08/92,12.7009,12.7739,12.6336,12.6336,21200
06/08/92,12.6336,12.7009,12.5662,12.6336,40800
07/08/92,12.5662,12.5662,12.3528,12.4932,43200
10/08/92,12.2854,12.2854,12.1395,12.2125,43900
11/08/92,12.2125,12.2854,12.1395,12.1395,11000
12/08/92,12.1395,12.2854,12.1395,12.2125,21500
13/08/92,12.2125,12.2854,12.1395,12.2854,6600
14/08/92,12.2854,12.4202,12.2854,12.4202,45400
17/08/92,12.4202,12.4202,12.2854,12.4202,9000
18/08/92,12.2854,12.2854,12.0721,12.2854,35000
19/08/92,12.2854,12.2854,12.1395,12.1395,16700
20/08/92,12.2125,12.3528,12.2125,12.3528,7100
21/08/92,12.5662,12.7739,12.5662,12.6336,56800
24/08/92,12.6336,12.8469,12.6336,12.6336,28000
25/08/92,12.7009,12.8469,12.7009,12.7009,25100
26/08/92,12.7009,12.8469,12.7009,12.8469,16500
27/08/92,12.9143,13.0547,12.9143,12.9817,67800
28/08/92,13.1277,13.2624,13.1277,13.1277,17100
31/08/92,13.1277,13.2624,13.1277,13.1277,9100
01/09/92,13.0547,13.0547,12.9143,12.9817,15200
02/09/92,12.9817,13.0547,12.9143,12.9817,39400
03/09/92,13.1951,13.3354,13.1951,13.1951,33500
04/09/92,13.2624,13.4084,13.2624,13.2624,5200
08/09/92,13.2624,13.2624,13.1277,13.1277,10700
09/09/92,13.1951,13.3354,13.1951,13.3354,6400
10/09/92,13.3354,13.4084,13.2624,13.4084,14900
11/09/92,12.9817,12.9817,12.8469,12.9817,2300
14/09/92,12.9817,13.1277,12.9817,13.1277,15400
15/09/92,13.1277,13.1951,13.0547,13.0547,6500
16/09/92,12.9817,12.9817,12.8469,12.9143,24800
17/09/92,12.9817,13.0547,12.9817,13.0547,47400
18/09/92,13.0547,13.1277,12.9817,13.0547,17200
21/09/92,13.0547,13.1277,13.0547,13.1277,16300
22/09/92,13.1951,13.3354,13.1951,13.1951,16100
23/09/92,13.1951,13.3354,13.1951,13.2624,6300
24/09/92,13.2624,13.2624,13.1277,13.1277,3100
25/09/92,13.0547,13.0547,12.7739,12.8469,207200
28/09/92,13.0547,13.1951,13.0547,13.0547,17700
29/09/92,13.0547,13.2624,12.9143,12.9817,58600
30/09/92,12.9817,13.1277,12.9143,12.9817,74500
01/10/92,13.1277,13.2624,13.1277,13.1277,33900
02/10/92,13.1277,13.1951,12.9817,13.0547,51400
05/10/92,13.0547,13.0547,12.8469,12.9817,26600
06/10/92,12.9817,13.0547,12.9143,13.0547,12900
07/10/92,13.0547,13.1277,12.9817,12.9817,7800
08/10/92,13.0547,13.1951,13.0547,13.1951,5100
09/10/92,13.1951,13.2624,13.1277,13.1277,18500
12/10/92,13.2624,13.4084,13.2624,13.3354,13900
13/10/92,13.3354,13.3354,13.1951,13.1951,6100
14/10/92,13.1951,13.4758,13.1951,13.4758,181500
15/10/92,13.4758,13.4758,13.3354,13.4758,78700
16/10/92,13.4758,13.4758,13.3354,13.4084,19500
19/10/92,13.1951,13.1951,12.9817,12.9817,29600
20/10/92,12.9817,12.9817,12.7739,12.9143,20600
21/10/92,12.7739,12.7739,12.6336,12.7009,13800
22/10/92,12.7009,12.8469,12.7009,12.7009,8000
23/10/92,12.7009,12.7739,12.6336,12.7739,2900
26/10/92,12.7739,12.7739,12.6336,12.6336,16500
27/10/92,12.7009,12.7739,12.7009,12.7739,25500
28/10/92,12.7739,12.7739,12.5662,12.5662,13000
29/10/92,12.5662,12.7009,12.5662,12.6336,17300
30/10/92,12.6336,12.7739,12.6336,12.7009,11400
02/11/92,12.7009,12.7739,12.5662,12.6336,31100
03/11/92,12.6336,12.7739,12.5662,12.6336,13400
04/11/92,12.7009,12.7739,12.7009,12.7009,14500
05/11/92,12.6336,12.6336,12.4932,12.4932,9700
06/11/92,12.4932,12.5662,12.2854,12.2854,26700
09/11/92,12.2854,12.2854,12.0721,12.0721,79200
10/11/92,12.1395,12.2854,12.1395,12.2854,11000
11/11/92,12.2854,12.4202,12.2854,12.4202,22400
12/11/92,12.4202,12.4932,12.2854,12.3528,13900
13/11/92,12.3528,12.3528,12.2854,12.2854,9700
16/11/92,12.2854,12.2854,12.1395,12.1395,6100
17/11/92,12.1395,12.2854,12.1395,12.1395,8100
18/11/92,12.4202,12.5662,12.4202,12.4932,8200
19/11/92,12.6336,12.7009,12.6336,12.6336,7400
20/11/92,12.7009,12.8469,12.7009,12.7009,3100
23/11/92,12.7009,12.7739,12.7009,12.7739,14200
24/11/92,12.7739,12.8469,12.7009,12.7009,4700
25/11/92,12.7739,12.9143,12.7739,12.7739,9100
27/11/92,12.7739,12.7739,12.7009,12.7009,5500
30/11/92,12.7009,12.8469,12.7009,12.7739,18700
01/12/92,12.7739,12.8469,12.7009,12.7009,15300
02/12/92,12.7739,12.9143,12.7739,12.9143,145800
03/12/92,12.9143,12.9143,12.7739,12.9143,12400
04/12/92,12.9143,12.9143,12.7739,12.7739,9900
07/12/92,12.8469,13.0547,12.8469,13.0547,20200
08/12/92,13.0547,13.1951,13.0547,13.1277,16800
09/12/92,13.1277,13.1951,13.0547,13.1951,7600
10/12/92,13.1951,13.1951,13.0547,13.0547,15100
11/12/92,13.0547,13.1277,12.9817,13.1277,4900
14/12/92,13.0547,13.0547,12.9817,12.9817,23900
15/12/92,12.9817,13.0547,12.9143,12.9143,14600
16/12/92,12.9817,13.1277,12.9817,12.9817,10900
17/12/92,13.2624,13.4084,13.2624,13.2624,12900
